raw_row_number,date,time,location,lat,lng,district,precinct,type,disposition,arrest_made,citation_issued,warning_issued,outcome
144122,2012-11-08,13:46:13,S LOWELL BLVD / W ALAMEDA AVE,39.711229,-105.034883,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
144262,2012-11-05,23:14:33,W ALAMEDA AVE / S MEADE ST,39.711226,-105.036083,4,411,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
144686,2012-11-24,07:51:42,S PERRY ST / W ALAMEDA AVE,39.711251,-105.039698,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
144930,2012-11-16,02:12:17,W ALAMEDA AVE / S KNOX CT,39.71121,-105.032456,4,411,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
145101,2012-11-17,20:15:33,W ALAMEDA AVE / S YUMA ST,39.711181,-105.014523,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
145717,2012-11-11,22:26:22,W ALAMEDA AVE / S TEJON ST,39.71119,-105.01101,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
145777,2012-11-13,22:20:04,W ALAMEDA AVE / S TEJON ST,39.71119,-105.01101,4,411,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
145856,2012-11-08,15:03:20,W ALAMEDA AVE / S PECOS ST,39.711184,-105.006273,4,411,vehicular,In Service,FALSE,FALSE,FALSE,NA
145959,2012-11-18,23:16:37,W ALAMEDA AVE / S RARITAN ST,39.711202,-105.008654,4,411,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
146068,2012-11-01,03:10:58,W ALAMEDA AVE / S LIPAN ST,39.711175,-105.001565,4,411,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
146288,2012-11-25,22:36:54,W ALAMEDA AVE / S SANTA FE DR,39.711194,-104.997141,3,311,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
146374,2012-11-13,11:07:36,S SANTA FE DR / W ALAMEDA AVE,39.711194,-104.997141,3,311,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
146643,2012-11-14,01:33:19,300 S LOWELL BLVD,39.711229,-105.034883,4,411,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
146663,2012-11-23,11:43:05,300 S FEDERAL BLVD,39.711175,-105.025093,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
146828,2012-11-25,01:01:45,W ALAMEDA AVE / MORRISON RD,39.71121,-105.032456,4,411,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
146857,2012-11-29,22:36:10,S KNOX CT / W ALAMEDA AVE,39.71121,-105.032456,4,411,vehicular,In Service,FALSE,FALSE,FALSE,NA
146977,2012-11-16,03:46:29,2701 W ALAMEDA AVE,39.711168,-105.020362,4,411,pedestrian,L - Clearance,FALSE,FALSE,FALSE,NA
147069,2012-11-09,04:35:46,W ALAMEDA AVE / S CLAY ST,39.711168,-105.020335,4,411,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
147149,2012-11-23,22:18:56,300 S LOWELL BLVD,39.711229,-105.034883,4,411,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
147248,2012-11-19,22:58:26,S STUART ST / W ALAMEDA AVE,39.711268,-105.043259,4,411,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
147259,2012-11-12,17:14:09,S ZUNI ST / W ALAMEDA AVE,39.711191,-105.015701,4,411,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
147316,2012-11-03,01:45:27,S STUART ST / W ALAMEDA AVE,39.711268,-105.043259,4,411,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
147375,2012-11-03,00:20:48,300-BLK S STUART ST,39.711268,-105.043259,4,411,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
147393,2012-11-06,11:16:17,300 S CANOSA CT,39.711173,-105.01916,4,411,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
147412,2012-11-11,16:45:38,300-BLK S FEDERAL BLVD,39.711175,-105.025093,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
147678,2012-11-06,15:06:02,2475 W ALAMEDA AVE,39.711183,-105.016629,4,411,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
147754,2012-11-03,23:12:54,S PLATTE RIVER DR / W ALAMEDA AVE,39.711201,-105.00065,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
147992,2012-11-25,14:54:14,W ALAMEDA AVE / S ZUNI ST,39.711191,-105.015701,4,411,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
148036,2012-11-06,18:00:11,W ALAMEDA AVE / S ZUNI ST,39.711191,-105.015701,4,411,pedestrian,L - Clearance,FALSE,FALSE,FALSE,NA
148077,2012-11-04,21:47:03,S YUMA ST / W ALAMEDA AVE,39.711181,-105.014523,4,411,pedestrian,In Service,FALSE,FALSE,FALSE,NA
148078,2012-11-07,00:57:57,W ALAMEDA AVE / S YUMA ST,39.711181,-105.014523,4,411,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
148390,2012-11-13,01:04:06,S TEJON ST / W ALAMEDA AVE,39.71119,-105.01101,4,411,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
148488,2012-11-20,07:28:18,300 S TEJON ST,39.71119,-105.01101,4,411,pedestrian,No Police Needed,FALSE,FALSE,FALSE,NA
148685,2012-11-21,22:40:31,W ALAMEDA AVE / S LIPAN ST,39.711175,-105.001565,4,411,pedestrian,In Service,FALSE,FALSE,FALSE,NA
148724,2012-11-13,10:21:29,1333 W ALAMEDA AVE,39.711192,-105.004689,4,411,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
148745,2012-11-11,18:02:21,1253 W ALAMEDA AVE,39.711187,-105.002838,4,411,pedestrian,L - Clearance,FALSE,FALSE,FALSE,NA
148785,2012-11-16,00:07:20,W ALAMEDA AVE / S NAVAJO ST,39.711196,-105.003885,4,411,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
148864,2012-11-25,16:51:44,W ALAMEDA AVE / S PLATTE RIVER DR,39.711201,-105.00065,4,411,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
148971,2012-11-30,09:54:20,S PLATTE RIVER DR / W ALAMEDA AVE,39.711201,-105.00065,4,411,pedestrian,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
148974,2012-11-25,21:46:47,W ALAMEDA AVE / S PLATTE RIVER DR,39.711201,-105.00065,4,411,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
149026,2012-11-12,13:07:35,W ALAMEDA AVE / S SANTA FE DR,39.711194,-104.997141,3,311,pedestrian,File Only,FALSE,FALSE,FALSE,NA
149388,2012-11-18,23:52:04,W ALAMEDA AVE / S FEDERAL BLVD,39.711175,-105.025093,4,411,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
149564,2012-11-05,22:40:33,W ALAMEDA AVE / S KNOX CT,39.71121,-105.032456,4,411,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
149700,2012-11-09,00:42:38,W ALAMEDA AVE / S CLAY ST,39.711168,-105.020335,4,411,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
149782,2012-11-25,01:15:29,2299 W ALAMEDA AVE,39.711182,-105.014118,4,411,vehicular,Vehicle Towed,FALSE,FALSE,FALSE,NA
149888,2012-11-02,00:57:46,W ALAMEDA AVE / S NEWTON ST,39.711239,-105.037281,4,411,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
149913,2012-11-16,14:54:07,W ALAMEDA AVE / S CANOSA CT,39.711173,-105.01916,4,411,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
149975,2012-11-11,18:21:29,S CANOSA CT / W ALAMEDA AVE,39.711173,-105.01916,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
150141,2012-11-29,00:29:44,W ALAMEDA AVE / S BRYANT ST,39.711176,-105.018077,4,411,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
150163,2012-11-02,02:40:42,2600 W ALAMEDA AVE,39.711176,-105.018077,4,411,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
150188,2012-11-04,17:53:34,2600 W ALAMEDA AVE,39.711176,-105.018077,4,411,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
150928,2012-11-11,03:22:50,2100-BLK W ALAMEDA AVE,39.711187,-105.012049,4,411,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
151387,2012-11-02,01:16:40,S NAVAJO ST / W ALAMEDA AVE,39.711196,-105.003885,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
151389,2012-11-24,02:32:02,W ALAMEDA AVE / S NAVAJO ST,39.711196,-105.003885,4,411,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
151710,2012-11-18,23:55:22,W ALAMEDA AVE / S FEDERAL BLVD,39.711175,-105.025093,4,411,pedestrian,Detox Van,FALSE,FALSE,FALSE,NA
152127,2012-11-18,01:15:20,W ALAMEDA AVE / S KNOX CT,39.71121,-105.032456,4,411,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
152130,2012-11-24,00:50:10,W ALAMEDA AVE / S KNOX CT,39.71121,-105.032456,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
152157,2012-11-19,21:23:48,W ALAMEDA AVE / S KNOX CT,39.71121,-105.032456,4,411,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
152188,2012-11-07,11:07:28,2698 W ALAMEDA AVE,39.711168,-105.020335,4,411,pedestrian,In Service,FALSE,FALSE,FALSE,NA
152478,2012-11-13,23:51:12,W ALAMEDA AVE / S NEWTON ST,39.711239,-105.037281,4,411,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
152479,2012-11-20,23:38:26,W ALAMEDA AVE / S NEWTON ST,39.711239,-105.037281,4,411,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
152631,2012-11-14,23:22:37,S KING ST / W ALAMEDA AVE,39.711226,-105.033677,4,411,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
152637,2012-11-12,00:04:48,W ALAMEDA AVE / S RALEIGH ST,39.711266,-105.042075,4,411,vehicular,L - Clearance,FALSE,FALSE,FALSE,NA
152646,2012-11-17,23:37:26,W ALAMEDA AVE / S RALEIGH ST,39.711266,-105.042075,4,411,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
152723,2012-11-27,05:21:43,W ALAMEDA AVE / S RALEIGH ST,39.711266,-105.042075,4,411,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
152724,2012-11-18,07:44:19,W ALAMEDA AVE / S RALEIGH ST,39.711266,-105.042075,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
152769,2012-11-14,04:14:36,W ALAMEDA AVE / S LIPAN ST,39.711175,-105.001565,4,411,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
153082,2012-11-07,22:41:18,S PERRY ST / W ALAMEDA AVE,39.711251,-105.039698,4,411,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
153112,2012-11-21,21:45:25,2630 W ALAMEDA AVE,39.711174,-105.018745,4,411,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
153349,2012-11-15,10:57:23,LEETSDALE DR / E ALAMEDA AVE,39.711334,-104.936565,3,321,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
153356,2012-11-04,18:05:38,E ALAMEDA AVE / S JASMINE ST,39.711191,-104.918787,3,321,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
153377,2012-11-04,14:07:42,E ALAMEDA AVE / S JERSEY ST,39.711197,-104.919952,3,321,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
153583,2012-11-23,23:39:43,W ALAMEDA AVE / S PECOS ST,39.711184,-105.006273,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
153836,2012-11-28,13:24:54,E ALAMEDA AVE / S LOGAN ST,39.71114,-104.982782,3,311,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
153842,2012-11-01,23:26:55,E ALAMEDA AVE / S LOGAN ST,39.71114,-104.982782,3,311,vehicular,Vehicle Towed,FALSE,FALSE,FALSE,NA
153873,2012-11-18,00:17:19,1200-BLK W ALAMEDA AVE,39.711175,-105.001565,4,411,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
153897,2012-11-12,15:54:36,W ALAMEDA AVE / S NAVAJO ST,39.711196,-105.003885,4,411,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
153925,2012-11-01,04:06:08,300 S COLORADO BLVD,39.711564,-104.940705,3,311,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
153950,2012-11-05,23:49:28,E ALAMEDA AVE / S COLORADO BLVD,39.711564,-104.940705,3,311,pedestrian,T - Citation Issued,FALSE,TRUE,FALSE,citation
153957,2012-11-27,23:32:12,E ALAMEDA AVE / S COLORADO BLVD,39.711564,-104.940705,3,311,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
154022,2012-11-13,01:43:01,W BYERS PL / S BROADWAY ST,39.712112,-104.987549,3,311,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
154217,2012-11-22,18:25:09,W ALAMEDA AVE / S SANTA FE DR,39.711194,-104.997141,3,311,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
154367,2012-11-04,19:22:33,900 W ALAMEDA AVE,39.711194,-104.997141,3,311,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
154599,2012-11-07,22:40:18,W CEDAR AVE / S CLAY ST,39.713012,-105.020335,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
154786,2012-11-22,21:36:22,S BROADWAY ST / E ALAMEDA AVE,39.711158,-104.987575,3,311,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
154820,2012-11-16,00:45:58,E ALAMEDA AVE / S DOWNING ST,39.711109,-104.973393,3,311,pedestrian,L - Clearance,FALSE,FALSE,FALSE,NA
154990,2012-11-21,19:47:09,300-BLK S BROADWAY ST,39.711158,-104.987575,3,311,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
155000,2012-11-03,18:32:35,S BROADWAY ST / E ALAMEDA AVE,39.711158,-104.987575,3,311,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
155077,2012-11-28,18:09:47,E ALAMEDA AVE / S BROADWAY ST,39.711158,-104.987575,3,311,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
155127,2012-11-30,00:14:32,S BROADWAY ST / E ALAMEDA AVE,39.711158,-104.987575,3,311,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
155204,2012-11-12,16:03:02,W ALAMEDA AVE / S BANNOCK ST,39.711171,-104.990008,3,311,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
155271,2012-11-04,02:39:24,S QUEBEC ST / E ALAMEDA AVE,39.711282,-104.903495,3,321,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
155298,2012-11-17,19:28:10,E ALAMEDA AVE / S QUEBEC ST,39.711282,-104.903495,3,321,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
155323,2012-11-05,07:46:21,300 S SHERMAN ST,39.711154,-104.985194,3,311,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
155649,2012-11-09,11:30:25,295 S BROADWAY ST,39.711218,-104.987573,3,311,pedestrian,In Service,FALSE,FALSE,FALSE,NA
155690,2012-11-08,21:40:39,E ALAMEDA AVE / S VINE ST,39.711114,-104.962856,3,311,vehicular,Vehicle Towed,FALSE,FALSE,FALSE,NA
155811,2012-11-01,10:43:11,S UNIVERSITY BLVD / E ALAMEDA AVE,39.711118,-104.959261,3,311,vehicular,In Service,FALSE,FALSE,FALSE,NA
156287,2012-11-15,02:09:46,7300-BLK E ALAMEDA AVE,39.711282,-104.903495,3,321,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
156356,2012-11-04,01:13:33,85 W ALAMEDA AVE,39.711169,-104.989682,3,311,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
156361,2012-11-03,22:38:46,85 W ALAMEDA AVE,39.711169,-104.989682,3,311,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
156423,2012-11-12,22:59:20,E ALAMEDA AVE / S QUEBEC ST,39.711282,-104.903495,3,321,vehicular,In Service,FALSE,FALSE,FALSE,NA
156532,2012-11-03,07:16:56,249 S FEDERAL BLVD,39.712086,-105.025088,4,411,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
156565,2012-11-20,22:18:16,S YUMA ST / W BYERS DR,39.712151,-105.014519,4,411,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
156594,2012-11-27,10:30:19,2222 W BYERS DR,39.712149,-105.012544,4,411,pedestrian,In Service,FALSE,FALSE,FALSE,NA
156847,2012-11-08,07:25:08,145 W ALAMEDA AVE,39.711177,-104.991105,3,311,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
156866,2012-11-20,00:19:17,S FEDERAL BLVD / W CEDAR AVE,39.712997,-105.025082,4,411,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
156945,2012-11-09,04:36:43,S FEDERAL BLVD / W CEDAR AVE,39.712997,-105.025082,4,411,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
156947,2012-11-20,23:31:24,W CEDAR AVE / S FEDERAL BLVD,39.712997,-105.025082,4,411,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
157077,2012-11-26,23:01:13,W CEDAR AVE / S FEDERAL BLVD,39.712997,-105.025082,4,411,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
157276,2012-11-06,15:41:59,I25 NB / W ALAMEDA AVE,39.711205,-104.998902,3,311,vehicular,In Service,FALSE,FALSE,FALSE,NA
157292,2012-11-06,17:46:58,W ALAMEDA AVE / I25 NB,39.711205,-104.998902,3,311,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
157379,2012-11-29,05:53:22,E ALAMEDA AVE / S BROADWAY ST,39.711158,-104.987575,3,311,vehicular,In Service,FALSE,FALSE,FALSE,NA
157498,2012-11-07,00:07:25,W CEDAR AVE / S FEDERAL BLVD,39.712997,-105.025082,4,411,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
157501,2012-11-29,02:33:58,S FEDERAL BLVD / W CEDAR AVE,39.712997,-105.025082,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
157608,2012-11-18,23:06:00,300-BLK S BROADWAY ST,39.711158,-104.987575,3,311,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
157609,2012-11-13,17:05:22,S BROADWAY ST / E ALAMEDA AVE,39.711158,-104.987575,3,311,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
157748,2012-11-02,22:05:01,W ALAMEDA AVE / S KALAMATH ST,39.711205,-104.998391,3,311,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
157930,2012-11-11,09:42:02,S GRANT ST / E ALAMEDA AVE,39.711146,-104.984014,3,311,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
157991,2012-11-19,23:16:01,S LINCOLN ST / E ALAMEDA AVE,39.71116,-104.986369,3,311,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
158023,2012-11-25,06:20:35,E ALAMEDA AVE / S DOWNING ST,39.711109,-104.973393,3,311,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
158066,2012-11-15,02:32:25,S LINCOLN ST / E ALAMEDA AVE,39.71116,-104.986369,3,311,vehicular,Report Made,FALSE,FALSE,FALSE,NA
158302,2012-11-24,23:32:05,S SANTA FE DR / W BAYAUD AVE,39.714797,-104.998565,3,311,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
158366,2012-11-05,21:25:28,W BAYAUD AVE / S KING ST,39.714971,-105.033687,4,411,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
158385,2012-11-30,00:48:55,E BAYAUD AVE,39.71473,-104.973145,3,311,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
158590,2012-11-04,10:15:46,1200-BLK W CEDAR AVE,39.713046,-105.001512,4,411,pedestrian,In Service,FALSE,FALSE,FALSE,NA
158614,2012-11-21,19:57:15,200-BLK S PLATTE RIVER DR,39.713046,-105.001512,4,411,vehicular,K - Street Check Completed,FALSE,FALSE,FALSE,NA
158767,2012-11-16,04:29:30,S NAVAJO ST / W MAPLE AVE,39.713941,-105.00389,4,411,pedestrian,L - Clearance,FALSE,FALSE,FALSE,NA
158774,2012-11-09,09:55:36,1350 W MAPLE AVE,39.71395,-105.005104,4,411,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
158987,2012-11-15,23:57:38,E 1ST AVE / N STEELE ST,39.71755,-104.950267,3,311,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
159001,2012-11-15,23:51:22,1700-BLK E 1ST AVE,39.718175,-104.966798,3,311,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
159002,2012-11-16,23:52:22,1700 E 1ST AVE,39.718175,-104.966798,3,311,vehicular,In Service,FALSE,FALSE,FALSE,NA
159003,2012-11-18,23:57:57,1700-BLK E 1ST AVE,39.718175,-104.966798,3,311,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
159049,2012-11-07,00:24:11,N DECATUR ST / W IRVINGTON PL,39.717541,-105.022772,4,411,pedestrian,L - Clearance,FALSE,FALSE,FALSE,NA
159059,2012-11-29,18:41:23,75 N FEDERAL BLVD,39.717884,-105.02511,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
159166,2012-11-07,21:08:30,S RARITAN ST / W CEDAR AVE,39.713048,-105.008655,4,411,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
159330,2012-11-03,18:15:08,E ELLSWORTH AVE / S LINCOLN ST,39.716561,-104.986247,3,311,pedestrian,In Service,FALSE,FALSE,FALSE,NA
159487,2012-11-29,19:38:05,74 N FEDERAL BLVD,39.717873,-105.02511,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
159665,2012-11-10,09:00:06,W 1ST AVE / N OSCEOLA ST,39.718151,-105.038507,4,411,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
159678,2012-11-12,00:17:30,E ELLSWORTH AVE / N CLARKSON ST,39.716531,-104.978044,3,311,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
159679,2012-11-02,22:10:40,E ELLSWORTH AVE / N CLARKSON ST,39.716531,-104.978044,3,311,pedestrian,K - Street Check Completed,FALSE,FALSE,FALSE,NA
159859,2012-11-18,23:04:19,E ELLSWORTH AVE / N PENNSYLVANIA ST,39.716533,-104.981468,3,311,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
159909,2012-11-21,09:03:43,W 1ST AVE / N FEDERAL BLVD,39.718161,-105.025114,4,411,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
159960,2012-11-01,03:01:10,2500 E 1ST AVE,39.718034,-104.957552,3,311,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
160127,2012-11-11,11:12:24,S PERRY ST / W ELLSWORTH AVE,39.716567,-105.039681,4,411,vehicular,In Service,FALSE,FALSE,FALSE,NA
160133,2012-11-18,09:26:38,S PERRY ST / W ELLSWORTH AVE,39.716567,-105.039681,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
160146,2012-11-04,20:24:19,W ELLSWORTH AVE / N GROVE ST,39.716573,-105.026337,4,411,pedestrian,In Service,FALSE,FALSE,FALSE,NA
160198,2012-11-11,11:34:50,S PERRY ST / W ELLSWORTH AVE,39.716567,-105.039681,4,411,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
160204,2012-11-11,11:04:31,S PERRY ST / W ELLSWORTH AVE,39.716567,-105.039681,4,411,vehicular,In Service,FALSE,FALSE,FALSE,NA
160218,2012-11-24,09:16:50,S PERRY ST / W ELLSWORTH AVE,39.716567,-105.039681,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
160249,2012-11-11,09:02:50,W 1ST AVE / N OSCEOLA ST,39.718151,-105.038507,4,411,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
160321,2012-11-19,14:02:07,W BAYAUD AVE / S UTICA ST,39.714966,-105.044496,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
160438,2012-11-02,22:59:27,N SHERMAN ST / E ELLSWORTH AVE,39.716553,-104.985021,3,311,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
160727,2012-11-17,19:07:25,10 S SHERMAN ST,39.716403,-104.985022,3,311,pedestrian,In Service,FALSE,FALSE,FALSE,NA
160747,2012-11-20,21:55:13,W ELLSWORTH AVE / N FEDERAL BLVD,39.716642,-105.025078,4,411,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
160941,2012-11-09,00:34:22,E BAYAUD AVE / S BROADWAY ST,39.71478,-104.987525,3,311,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
160974,2012-11-29,19:24:38,W ELLSWORTH AVE / N FEDERAL BLVD,39.716642,-105.025078,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
160980,2012-11-21,00:58:43,W ELLSWORTH AVE / N FEDERAL BLVD,39.716642,-105.025078,4,411,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
160986,2012-11-02,23:18:45,E ELLSWORTH AVE / N PEARL ST,39.716523,-104.980299,3,311,pedestrian,Party Advised,FALSE,FALSE,FALSE,NA
161083,2012-11-30,07:54:53,E 1ST AVE / N ST PAUL ST,39.718001,-104.951177,3,311,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
161085,2012-11-13,09:04:41,100 N ST PAUL ST,39.718001,-104.951177,3,311,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
161086,2012-11-27,18:26:59,E 1ST AVE / N ST PAUL ST,39.718001,-104.951177,3,311,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
161341,2012-11-16,01:09:56,N FEDERAL BLVD / W ELLSWORTH AVE,39.716642,-105.025078,4,411,vehicular,Back Up / Cover Car,FALSE,FALSE,FALSE,NA
161456,2012-11-30,22:18:48,W 1ST AVE / N IRVING ST,39.718157,-105.030017,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
161482,2012-11-24,08:15:04,S PERRY ST / W ELLSWORTH AVE,39.716567,-105.039681,4,411,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
161648,2012-11-12,21:37:16,N FEDERAL BLVD / W IRVINGTON PL,39.717538,-105.025106,4,411,vehicular,Warning Issued,FALSE,FALSE,TRUE,warning
162210,2012-11-10,09:44:00,W 1st Ave / N SHERIDAN BLVD,39.718433,-105.053283,None,None,vehicular,In Service,FALSE,FALSE,FALSE,NA
162280,2012-11-23,17:20:34,W 1ST AVE / N BROADWAY ST,39.718359,-104.987498,3,311,vehicular,Party Advised,FALSE,FALSE,FALSE,NA
162299,2012-11-29,07:48:49,N BROADWAY ST / E 1ST AVE,39.718359,-104.987498,3,311,vehicular,T - Citation Issued,FALSE,TRUE,FALSE,citation
162339,2012-11-02,01:32:20,W 1ST AVE / N KING ST,39.718152,-105.033696,4,411,pedestrian,Arrest Made,TRUE,FALSE,FALSE,arrest
162632,2012-11-30,08:31:45,W ELLSWORTH AVE / S BRYANT ST,39.716859,-105.018371,4,411,vehicular,File Only,FALSE,FALSE,FALSE,NA
162686,2012-11-29,19:48:41,W ELLSWORTH AVE / N FEDERAL BLVD,39.716642,-105.025078,4,411,vehicular,Arrest Made,TRUE,FALSE,FALSE,arrest
